wiring,config,psnr,ssim
W5d46ead0,Cb85be5e9,28.6042,0.964695
W5d46ead0,Cb0e5cc1d,50.4584,0.995783
W5d46ead0,C94eef670,16.1728,0.660508
W5d46ead0,C5fbe5a30,26.3346,0.80552
W5d46ead0,C87d9b51c,26.4215,0.886027
W5d46ead0,Cb1f29684,28.5724,0.902982
W5d46ead0,C2946a865,44.0964,0.987246
W5d46ead0,C01f50b09,23.8154,0.814092
W5d46ead0,C2327e4f6,35.7071,0.940933
W5d46ead0,Ce19a0e3a,33.1195,0.930148
W5d46ead0,C98e9e54a,43.963,0.986927
W5d46ead0,C0efc41bd,31.1272,0.910693
W5d46ead0,C68978944,32.3594,0.921136
W5d46ead0,C0ceeb389,27.1678,0.835683
W5d46ead0,Cf15cb268,24.316,0.830093
W5d46ead0,C76e341a2,24.6375,0.793911
W5d46ead0,C8d6bd713,46.6087,0.990638
W5d46ead0,C3f4e953e,36.3778,0.949615
W5d46ead0,Cece0f158,34.6994,0.930823
W5d46ead0,C75f83da1,46.2149,0.989141
W5d46ead0,C4f8af609,37.9385,0.96061
W5d46ead0,C4411564b,37.0863,0.950871
W5d46ead0,C688249f2,37.8857,0.954386
W5d46ead0,C292401d6,22.1562,0.917912
W5d46ead0,Cd9fbe66b,44.4295,0.986366
W5d46ead0,C63c16e12,24.4148,0.789229
W5d46ead0,Cd6c493f6,37.8848,0.964115
W5d46ead0,Caec82e88,35.1943,0.933863
W5d46ead0,C3d74d643,38.2837,0.980848
W5d46ead0,C1f9f1896,34.4267,0.925105
W5d46ead0,C8b785289,23.3339,0.848601
W5d46ead0,Cb004b044,37.6357,0.959444
W5d46ead0,Cb7f65517,22.3241,0.676984
W5d46ead0,C32927edd,31.2221,0.911754
W5d46ead0,C55a07984,28.9521,0.846642
W5d46ead0,C70985bc9,42.9812,0.984901
W5d46ead0,C3696fa64,27.5733,0.937781
W5d46ead0,C55fa0cf5,25.3505,0.823719
W5d46ead0,Cc8c4d3b8,48.2162,0.993517
W5d46ead0,C2c6f3b1e,27.6777,0.850205
W5d46ead0,C42f980f8,57.637,0.998976
W5d46ead0,C2a71da32,25.4332,0.794891
W5d46ead0,C4f06e573,21.5249,0.786634
W5d46ead0,Cc63760d2,22.6835,0.741163
W5d46ead0,Ce4bf60c8,35.4879,0.969061
W5d46ead0,Cd44be14b,18.8048,0.866866
W5d46ead0,Cf2f58111,42.07,0.987352
W5d46ead0,C3f3f1352,28.7378,0.831603
W5d46ead0,C1a7ba1a5,38.076,0.957519
W5d46ead0,C60edfd9f,26.8343,0.847014
W5d46ead0,Cc9d98616,27.5019,0.895957
W5d46ead0,Ce56fb787,32.4025,0.936305
W5d46ead0,C7b5826bd,30.0072,0.911596
W5d46ead0,C96ac8e82,28.1158,0.939948
W5d46ead0,Cb22d1641,32.7563,0.935011
W5d46ead0,C5f7581ce,50.5211,0.996439
W5d46ead0,Cdcbd7b97,24.5586,0.786158
W5d46ead0,C490a5ba3,18.757,0.705816
W5d46ead0,Cedf0cb09,28.1265,0.940551
W5d46ead0,Cdaa7445d,23.3662,0.777254
W5d46ead0,Cfe78dabc,34.1995,0.928714
W5d46ead0,Ca3349fd6,37.67,0.96781
W5d46ead0,C5e8dfd11,23.3955,0.767527
W5d46ead0,Cd5aa3eaa,28.0066,0.933329
W5d46ead0,C911deca9,42.7596,0.985697
W5d46ead0,C5af53926,37.079,0.962281
W5d46ead0,C387320f3,22.9509,0.812383
W5d46ead0,Cb98399bb,24.0077,0.82857
W5d46ead0,C6e0e0c46,27.2699,0.846656
W5d46ead0,Ce377caa1,24.038,0.780053
W5d46ead0,C98cce7ba,28.079,0.906421
W5d46ead0,Ceb7543a4,38.2034,0.959409
W5d46ead0,C5564693f,36.2626,0.949608
W5d46ead0,Cbb880c6c,26.6848,0.910653
W5d46ead0,Ce03a4a9d,27.8737,0.847674
W5d46ead0,Cd22a190a,29.0675,0.876598
W5d46ead0,C28697cb2,27.4244,0.872994
W5d46ead0,C7df21efb,43.8658,0.986128
W5d46ead0,Ce4df47f3,22.8648,0.827343
W5d46ead0,C1ae5de32,27.1957,0.825936
W5d46ead0,C159695ac,22.8218,0.690469
W5d46ead0,C79ef5c05,14.8049,0.604155
W5d46ead0,C7fd1267f,33.3709,0.951739
W5d46ead0,Cb4e77ee6,29.1869,0.849012
W5d46ead0,Cce981e56,37.535,0.953147
W5d46ead0,C1192283a,28.7534,0.853549
W45ab0aef,C0604fb2b,21.7784,0.843054
W45ab0aef,Cb758f9e7,43.5579,0.986226
W45ab0aef,C4a36ade5,18.0144,0.760998
W45ab0aef,Cf8df8edd,23.7205,0.904598
W45ab0aef,Ca0c6fff9,32.9959,0.940772
W45ab0aef,Cb0cba87c,31.3881,0.955056
W45ab0aef,C380a9ff6,39.2412,0.972326
W45ab0aef,Ce66d2e37,36.6955,0.960469
W45ab0aef,Cfbd526ac,29.1892,0.874814
W45ab0aef,Ce4a54518,31.3092,0.956601
W45ab0aef,C29090da0,39.3077,0.971281
W45ab0aef,Cfe24fa97,49.8585,0.995882
W45ab0aef,Ca3a78942,32.5481,0.913727
W45ab0aef,C1c4dd526,26.0778,0.86476
W45ab0aef,C4e4d0a71,29.3208,0.877591
W45ab0aef,C107a1ff7,38.1163,0.976735
W45ab0aef,C5cc94422,26.9238,0.84529
W45ab0aef,Cd56db174,28.7006,0.851482
W45ab0aef,C1977e5db,37.029,0.938044
W45ab0aef,C541e6f0c,33.929,0.976471
W45ab0aef,Ca589431b,43.7136,0.988307
W45ab0aef,C517a7018,38.2813,0.94959
W45ab0aef,Caffb6949,34.5889,0.962173
W45ab0aef,C7c84e41b,29.693,0.910882
W45ab0aef,C00dcc634,43.8684,0.986173
W45ab0aef,C0e0ce747,35.1867,0.920627
W45ab0aef,Cfdc03327,21.8286,0.817796
W45ab0aef,C1c9629db,27.1673,0.87509
W45ab0aef,C1a486837,28.2064,0.900921
W45ab0aef,C84af2798,28.9228,0.871093
W45ab0aef,C3feaf0d0,37.7422,0.969021
W45ab0aef,Ca57cd509,29.7229,0.940429
W45ab0aef,C269e71ee,23.5738,0.962987
W45ab0aef,C7e885fc2,29.2377,0.968232
W45ab0aef,Ccd874d53,27.5941,0.877366
W45ab0aef,Cac904e7d,37.2683,0.957141
W45ab0aef,C846dbe80,41.527,0.983779
W45ab0aef,Ca07f85a8,36.222,0.967576
W45ab0aef,Cea76a345,36.9878,0.942032
W45ab0aef,Cc7e1c2e6,37.9574,0.972882
W45ab0aef,Cd30557ac,38.372,0.948469
W45ab0aef,C2fb8b4b2,32.5574,0.936063
W45ab0aef,C053b9326,45.4194,0.987687
W45ab0aef,C41824a63,27.6702,0.868253
W45ab0aef,C05dd25bd,27.5877,0.88891
W45ab0aef,Cb54b407a,38.6081,0.978508
W45ab0aef,C9ff9bfe1,36.5309,0.960137
W45ab0aef,Cc35e3b25,27.246,0.93086
W45ab0aef,C900c10d9,45.9224,0.990942
W45ab0aef,C73f6fc53,38.5215,0.976952
W45ab0aef,C2c5760d8,22.097,0.723256
W45ab0aef,Cdee1ec2d,24.3396,0.797968
W45ab0aef,C0b5ab449,24.6718,0.871945
W45ab0aef,Cf092caeb,39.367,0.971045
W45ab0aef,C9b653bd0,37.4851,0.963136
W45ab0aef,C5683071d,29.6698,0.882645
W45ab0aef,C44916df3,32.0948,0.926657
W45ab0aef,C6341f5da,29.4242,0.881784
W45ab0aef,C95c9d51e,28.0209,0.928985
W45ab0aef,C6319055a,22.542,0.746209
W45ab0aef,Ce0ed8197,29.6199,0.964818
W45ab0aef,C722fc97c,37.1709,0.961145
W45ab0aef,C67ec8d15,48.3418,0.992813
W45ab0aef,C1b584d02,28.0113,0.932103
W45ab0aef,C6604c6e6,37.0968,0.969071
W45ab0aef,C45ec1d78,17.2683,0.790668
W45ab0aef,C6a9ccb4f,23.8224,0.80876
W45ab0aef,C930a01bf,41.5974,0.983119
W45ab0aef,C55c4c810,34.6914,0.957159
W45ab0aef,C79ca39ea,30.2838,0.895386
W45ab0aef,C9d67d6e8,38.2636,0.951664
W45ab0aef,C4dcae509,23.3596,0.914099
W45ab0aef,Cd9de2e78,39.3112,0.971764
W45ab0aef,C077a7b36,42.0988,0.982881
W45ab0aef,C8e7d0076,25.914,0.843824
W45ab0aef,C1df8db7e,28.7077,0.93012
W45ab0aef,C69db8824,31.2069,0.910336
W45ab0aef,C12fab4e3,33.635,0.928796
W45ab0aef,C86e5683f,35.7772,0.967057
W45ab0aef,Cfb678507,36.3213,0.962455
W45ab0aef,C9171a0d1,32.4139,0.930097
W45ab0aef,C23c93b38,39.1171,0.979645
W45ab0aef,Ce39a181b,48.5501,0.992957
W45ab0aef,C51c4b0b7,23.5676,0.904526
W45ab0aef,C8d5c7b1a,38.2264,0.953743
W45ab0aef,Cb09c5bc5,34.0893,0.920888
W45ab0aef,C70e4e80c,39.3294,0.972546
W45ab0aef,C0baab2b0,45.4831,0.988029
W45ab0aef,C4988b815,27.8586,0.933623
W45ab0aef,Cc92736ac,28.3526,0.871097
W45ab0aef,C274fb773,29.6077,0.932119
W45ab0aef,Cc1632265,31.0857,0.900641
W45ab0aef,C88a78588,39.4831,0.975822
W45ab0aef,C8fd586b3,21.9001,0.678066
W45ab0aef,C3d843247,38.2999,0.973389
W45ab0aef,Cc90e94c1,29.2639,0.879688
W45ab0aef,Ca248fcdd,35.148,0.93812
W45ab0aef,C7d389f24,28.4678,0.875589
W45ab0aef,C2c6c8997,35.3156,0.929173
W45ab0aef,C956198c0,23.9479,0.766891
W68902343,Cd9b9c612,23.4324,0.828439
W68902343,C509e7ec5,49.9407,0.995402
W68902343,Cc8110fa5,22.7862,0.824331
W68902343,Ca3462228,36.2262,0.943076
W68902343,C15e96a9d,44.9664,0.98982
W68902343,C5dcbafdc,37.1006,0.962283
W68902343,C8c98a062,27.954,0.886309
W68902343,Ccb6419b1,43.9656,0.986374
W68902343,C8111874d,28.7667,0.859895
W68902343,Cf50d0d6c,28.3838,0.873385
W68902343,C46dbce0e,29.8781,0.951796
W68902343,Ce1a9a870,26.9763,0.925848
W68902343,C77fd7043,37.7167,0.945443
W68902343,Cc8d59e04,26.8806,0.904119
W68902343,Cd8742aa5,28.0426,0.893425
W68902343,C7b38dbd3,35.4245,0.936699
W68902343,C72e507cc,42.5863,0.986156
W68902343,C7627a1ed,22.905,0.804934
W68902343,Cf2dcbf4e,26.9311,0.907231
W68902343,Cf4366f62,38.392,0.949255
W68902343,C399cf95f,21.1589,0.924153
W68902343,C8e6f12e5,33.1638,0.911036
W68902343,C740a21b7,45.4249,0.99041
W68902343,Ca62f09f4,37.7095,0.942176
W68902343,C1e64975d,38.5577,0.961604
W68902343,C7522ebec,37.1984,0.937586
W68902343,C9c187ca5,27.2623,0.946988
W68902343,Ca2de8d51,27.9038,0.92453
W68902343,C80a28b35,39.1451,0.975886
W68902343,C8925418e,17.2641,0.670686
W68902343,C85a8b11c,34.4173,0.91742
W68902343,C4f058322,45.6294,0.989865
W68902343,Cab6472e8,32.2014,0.93553
W68902343,C4c0eecef,47.8101,0.993344
W68902343,C14525db7,28.22,0.92568
W68902343,Ca0d3f676,48.1577,0.992719
W68902343,C798fc831,33.8369,0.924424
W68902343,C9d87ac54,37.6763,0.958935
W68902343,C60f700d2,34.2587,0.937511
W68902343,Ce12e447c,40.2635,0.979896
W68902343,C031540bb,29.8097,0.965053
W68902343,C6d64af2a,29.6707,0.926225
W68902343,C596b5fff,28.8113,0.919314
W68902343,Cd23d6f63,22.2956,0.863183
W68902343,C558198a5,33.6118,0.92703
W68902343,C4a098b09,38.0781,0.95341
W68902343,Ccc992cf3,26.4165,0.896859
W68902343,Cf6b7dd7d,21.2997,0.76194
W68902343,C6255b76e,26.1396,0.898428
W68902343,C1076252d,43.8367,0.985546
W68902343,C386893db,26.6089,0.921387
W68902343,C5823641b,29.7956,0.946794
W68902343,C73145438,21.7142,0.830687
W68902343,C66174540,30.8228,0.894811
W68902343,Cfe86132e,38.3155,0.968061
W68902343,C549ba2b2,29.6688,0.931474
W68902343,C747ce8ae,27.4761,0.910933
W68902343,Ce0698588,44.9647,0.987307
W68902343,Ccfc37198,28.0497,0.853162
W68902343,Ca13bf2ff,33.2537,0.91154
W68902343,C1897b116,31.9136,0.924552
W68902343,C0f28db58,21.5912,0.837053
W68902343,Cfa3a1228,33.2988,0.967256
W68902343,Cca6df1fa,37.6115,0.968169
W68902343,C22b5e050,37.6493,0.978253
W68902343,Ccc8dc606,28.6791,0.908713
W68902343,Cb18c387f,32.1535,0.952706
W68902343,C652a64b8,17.8866,0.857525
W68902343,C72b3a743,48.7488,0.993777
W68902343,Cc389edc3,36.2834,0.939706
W68902343,Cd261037a,35.2708,0.93873
W68902343,C25625ef8,29.0704,0.863987
W68902343,C5011a74c,41.8996,0.978078
W68902343,C49953858,23.2821,0.819899
W68902343,Cb51ac10f,40.0109,0.977259
W68902343,Cf37db375,27.6234,0.917791
W68902343,Cab782f1f,35.1497,0.933047
W68902343,C107f3dba,47.6856,0.991765
W68902343,Cbdff3468,47.9579,0.992656
W68902343,C636b83a7,27.2278,0.88569
W68902343,C3dbed794,44.4239,0.986077
W68902343,C267d3abd,37.7371,0.94498
W68902343,C7584d929,28.4989,0.86235
W68902343,Cb97fa3bd,38.4655,0.965035
W68902343,C74d9d9a7,28.135,0.846745
W68902343,Cb7401b1b,25.9879,0.850582
W68902343,C4a1c8d8e,27.9546,0.924749
W68902343,C47a0636d,21.2226,0.736308
W68902343,Cd8cc080b,25.9222,0.928567
W68902343,C0545a50d,39.6233,0.974373
W68902343,C8e9c64fe,37.5127,0.944831
W68902343,C6ec3696e,35.7499,0.959091
W68902343,Cf753b71d,45.8054,0.989163
W68902343,C6af5f6d6,21.3342,0.818977
W68902343,C040975bf,37.7708,0.972353
W68902343,C53494b8b,37.8039,0.978432
W68902343,Cdcfa3dfe,27.717,0.906215
W68902343,C3957e5ee,28.0436,0.877556
W68902343,Ce60178e2,41.6433,0.980107
W68902343,C6b475861,48.737,0.993077
W958fdeef,C07475a81,33.5974,0.930879
W958fdeef,C8f0db758,34.4365,0.929081
W958fdeef,C03a3d37f,36.5431,0.931099
W958fdeef,C7554caf4,26.8287,0.845337
W958fdeef,C679d0b35,44.3635,0.987985
W958fdeef,C19f9ea18,47.4636,0.991646
W958fdeef,C71f583b0,28.7348,0.845989
W958fdeef,C6b7efffc,28.0844,0.837462
W958fdeef,C1628b987,45.8204,0.989902
W958fdeef,C8d26a15e,26.2058,0.945516
W958fdeef,Cd9f6b055,24.9201,0.949116
W958fdeef,C0c58ebda,36.5421,0.931333
W958fdeef,Cd9582ad9,26.8777,0.927102
W958fdeef,Cc689e2cd,42.1737,0.979631
W958fdeef,Cc853f1ad,28.2084,0.845466
W958fdeef,C9d5207b4,23.8086,0.908698
W958fdeef,C59d0e841,43.1403,0.982066
W958fdeef,C71ed7a31,23.0498,0.814928
W958fdeef,Cf8c9db91,30.5976,0.908368
W958fdeef,C1ed6fb98,28.526,0.868822
W958fdeef,C47d76281,39.9,0.973747
W958fdeef,Cef1999cd,26.8354,0.906909
W958fdeef,C6c8b61b0,29.9542,0.880876
W958fdeef,Ca1b6e6a6,43.0227,0.985368
W958fdeef,Ce03c183c,50.5229,0.995633
W958fdeef,C3f4b33bd,32.5044,0.926187
W958fdeef,Cc105b3cf,42.2806,0.982231
W958fdeef,C78abe1dd,48.8337,0.994535
W958fdeef,C78f051e9,23.1848,0.814189
W958fdeef,Cefc3f8d1,39.3626,0.972044
W958fdeef,Cd7bab6af,41.3324,0.981785
W958fdeef,Ca916bb14,41.6361,0.978002
W958fdeef,C70c45d47,49.3244,0.995024
W958fdeef,C9203f950,35.6057,0.940982
W958fdeef,C204f12da,31.5487,0.909767
W958fdeef,C28222ec9,36.8867,0.956146
W958fdeef,C38770c8a,28.0428,0.845871
W958fdeef,Ceab144b6,21.3289,0.861663
W958fdeef,C4dff83ff,22.4389,0.764915
W958fdeef,Cf0923dc9,25.8941,0.785545
W958fdeef,Caabbad4a,44.0131,0.984834
W958fdeef,C3516bf67,28.231,0.84844
W958fdeef,C8f522d28,31.8857,0.922395
W958fdeef,C29fc2692,32.798,0.93725
W958fdeef,Ca1a1a365,36.8136,0.934521
W958fdeef,Cb215918e,45.49,0.99162
W958fdeef,C0e643b09,33.2396,0.950021
W958fdeef,C745b5199,45.1764,0.989305
W958fdeef,C3173b293,28.594,0.861519
W958fdeef,C4a28925c,27.7601,0.91915
W958fdeef,Ca612ab44,27.1881,0.9441
W958fdeef,Cedd16503,52.664,0.99703
W958fdeef,C01a7448a,34.2599,0.9411
W958fdeef,Cb8bffebb,25.3759,0.904785
W958fdeef,Cb84ee4a5,35.8238,0.963658
W958fdeef,C5278b44c,37.1906,0.96738
W958fdeef,Cc8e52176,38.6744,0.979395
W958fdeef,C19694536,20.8934,0.798629
W958fdeef,Cc1d5ab05,37.0178,0.963738
W958fdeef,C87ba1d2e,28.5422,0.859179
W958fdeef,Cdbf464e0,36.5149,0.93203
W958fdeef,Cc990b117,37.1337,0.952525
W958fdeef,C85bf0017,37.3897,0.958877
W958fdeef,C50489c68,29.9499,0.903945
W958fdeef,C6b3cedb5,27.9946,0.843339
W958fdeef,C9a0ef13d,28.5928,0.863513
W958fdeef,C6e2e4b5e,31.2671,0.942978
W958fdeef,C84aab4d9,35.4605,0.946202
W958fdeef,Cf913ab55,38.1345,0.956678
W958fdeef,C48a5f3df,48.1873,0.993346
W958fdeef,C51b30962,22.4056,0.735467
W958fdeef,Ca3582b2b,20.4055,0.852007
W958fdeef,Ca0369f01,33.6479,0.969767
W958fdeef,C76bae2d9,35.2848,0.927954
W958fdeef,C57b17055,27.5903,0.843295
W958fdeef,C32df8921,21.1624,0.854361
W958fdeef,Cb794fc06,43.5292,0.984021
W958fdeef,Ce9d5b621,49.9589,0.995215
W958fdeef,C2ca25164,35.0617,0.927999
W958fdeef,C48e9f462,27.6257,0.844854
W958fdeef,Cee916a05,29.9096,0.957522
W958fdeef,Cef522896,53.2839,0.997517
W958fdeef,C0222a7b3,37.1295,0.96988
W958fdeef,C84eef1f8,29.587,0.935139
W958fdeef,Cf8316a44,32.623,0.925875
W958fdeef,C8882b7ad,27.1788,0.941318
W958fdeef,C9f2b4e5b,22.4534,0.781705
W958fdeef,C2cb0ffdd,33.5661,0.965775
W958fdeef,Ccf693fde,38.4274,0.971295
W958fdeef,C31939a5c,29.8387,0.926192
W958fdeef,C109414d3,36.6141,0.931732
W958fdeef,C2d96da5b,47.7913,0.992963
W958fdeef,C7d745984,29.7392,0.941263
W958fdeef,C2fb045af,28.4168,0.891059
W958fdeef,C89ed9fdd,46.7711,0.991317
W958fdeef,C6a4852ff,20.9334,0.850622
W958fdeef,C7a9f1ac0,28.394,0.94391
W958fdeef,Cd435e095,20.5191,0.774882
W958fdeef,C3d3789f1,44.8477,0.990629
W958fdeef,C5e88fe8b,30.5887,0.911239
W28cbc790,Cfe554ca6,44.4522,0.984642
W28cbc790,C31362cc6,36.5736,0.931748
W28cbc790,C2a8ae657,38.1382,0.967715
W28cbc790,C7eb58b3f,46.8575,0.992236
W28cbc790,C8bf4a75a,25.7253,0.83204
W28cbc790,C23b68a3f,30.8402,0.914109
W28cbc790,C0dd6f234,27.8613,0.923764
W28cbc790,Cf3f75be7,45.8735,0.989962
W28cbc790,C851e8e6e,37.543,0.978066
W28cbc790,C073a988f,29.009,0.958703
W28cbc790,C42e1021d,28.3529,0.898869
W28cbc790,C7233822e,43.3039,0.984385
W28cbc790,C420ecf67,38.7263,0.961413
W28cbc790,Ca97b5b2c,42.3936,0.977015
W28cbc790,Cb5a2ae60,32.938,0.919272
W28cbc790,C0e3d9641,30.6888,0.916838
W28cbc790,Cd13d8edc,25.7819,0.87941
W28cbc790,C1d80d0e6,38.1819,0.963083
W28cbc790,C97fba8dd,21.6454,0.841823
W28cbc790,Cc438003a,50.7976,0.995512
W28cbc790,C71e793ae,38.0204,0.982688
W28cbc790,C798636a1,36.6759,0.962497
W28cbc790,Cdba14be2,46.6379,0.989583
W28cbc790,C336ae663,44.6465,0.989749
W28cbc790,C4eb95ecd,43.4793,0.985775
W28cbc790,Ccaecc04f,39.8961,0.975
W28cbc790,Cb43edd4c,36.7421,0.933834
W28cbc790,C3bb8fd3c,17.2798,0.853528
W28cbc790,C0582e994,37.8236,0.956073
W28cbc790,C2a08656a,30.5466,0.9072
W28cbc790,C5c6f3492,27.9014,0.933251
W28cbc790,C24f3e204,40.2461,0.981393
W28cbc790,C7fc05b08,27.7861,0.797564
W28cbc790,C432f0222,52.6347,0.997278
W28cbc790,C26533e0d,22.8622,0.846741
W28cbc790,C5b5b916d,21.6053,0.829402
W28cbc790,C75b04b07,45.1112,0.989483
W28cbc790,C6860f75e,44.6706,0.990294
W28cbc790,C74b9d868,35.8737,0.932324
W28cbc790,Cf4e6f962,22.3582,0.72611
W28cbc790,C1e633231,44.4899,0.989493
W28cbc790,C7f78129d,27.6509,0.926134
W28cbc790,C1f9fabba,34.3727,0.94511
W28cbc790,Caf296160,32.4401,0.928592
W28cbc790,C7e338ca4,50.3246,0.995721
W28cbc790,C9246ec09,37.9746,0.961772
W28cbc790,Cb4244826,29.3196,0.964819
W28cbc790,C4a7feae1,38.1809,0.965193
W28cbc790,C082085b2,37.6457,0.964562
W28cbc790,Caba6d34c,50.3379,0.995439
W28cbc790,Ce2f58a2a,27.2124,0.903882
W28cbc790,C85cb56ea,31.2548,0.952326
W28cbc790,C0a0e92c0,38.3644,0.961491
W28cbc790,C3d3e9023,28.203,0.845886
W28cbc790,C7dd18a67,27.7632,0.926683
W28cbc790,C7cf63339,42.3827,0.979235
W28cbc790,C134c3eff,39.3073,0.969767
W28cbc790,C4c82a5a6,29.0805,0.965096
W28cbc790,C0f7a3f97,20.6771,0.884144
W28cbc790,C286b26e5,42.1893,0.980703
W28cbc790,Cb364c7a8,22.8246,0.832913
W28cbc790,Cac7b5579,30.3827,0.917513
W28cbc790,Cd9500c6a,49.6643,0.994529
W28cbc790,C9965d698,30.7571,0.912027
W28cbc790,C07c98a62,43.2895,0.984476
W28cbc790,C6e0ee70e,43.084,0.985245
W28cbc790,Cdb44f03e,57.9518,0.999111
W28cbc790,Cde01702c,22.3694,0.738752
W28cbc790,Cfec6d927,24.8114,0.829004
W28cbc790,Caeef6405,30.6855,0.909869
W28cbc790,C09ecf6c9,44.7785,0.987818
W28cbc790,Cdce6f95f,34.6066,0.954993
W28cbc790,Cd67fb59d,29.4009,0.964354
W28cbc790,Cc2653f28,29.3182,0.96246
W28cbc790,Cc864df59,36.5966,0.93164
W28cbc790,Cbad68229,36.679,0.956634
W28cbc790,C6af7863d,44.3467,0.986942
W28cbc790,Ce948e557,33.7209,0.91845
W28cbc790,C36bcf314,49.9894,0.994808
W28cbc790,C21e0df83,28.4505,0.859037
W28cbc790,C40d8876d,33.9117,0.955096
W28cbc790,C2e3bf69c,36.0251,0.957046
W28cbc790,Cf4fb063e,37.4898,0.96516
W28cbc790,Cbddd5d1e,31.3772,0.956022
W28cbc790,C0021f60d,38.4825,0.965224
W28cbc790,C21b83764,25.7326,0.862606
W28cbc790,Cb61f200e,26.0801,0.857798
W28cbc790,C16d30786,39.3765,0.97585
W28cbc790,Cf37148ff,14.64,0.720497
W28cbc790,C3c4a1a5d,44.8393,0.989463
W28cbc790,C1a063825,27.8427,0.951666
W28cbc790,C104e4536,46.5892,0.990339
W28cbc790,C43a67577,38.487,0.961882
W28cbc790,Cb352c2ea,22.8245,0.842079
W28cbc790,C05ff38ad,33.1379,0.926244
W28cbc790,C8b46c306,29.1796,0.961383
W28cbc790,Cf11181eb,42.1112,0.976676
W28cbc790,C0c8ac47e,27.8866,0.928569
W28cbc790,Ce510c1e4,29.3019,0.966599
W28cbc790,Cc81110f9,42.392,0.983337
W20d57f7f,C98fd2bef,28.1342,0.838154
W20d57f7f,Ccbe4073f,37.3984,0.954583
W20d57f7f,Cc3c7320d,46.1865,0.990288
W20d57f7f,C404e43c1,29.3857,0.961144
W20d57f7f,C05f93855,19.2997,0.664991
W20d57f7f,C71b6b18e,33.3001,0.935278
W20d57f7f,Cb94ca216,50.2844,0.995222
W20d57f7f,C2afac9de,21.3177,0.79846
W20d57f7f,C49d427d7,28.693,0.859458
W20d57f7f,C3af898ef,29.2539,0.972828
W20d57f7f,C69f24b14,40.5563,0.976449
W20d57f7f,C230540b4,42.4091,0.981057
W20d57f7f,Cb0d2829b,37.7719,0.955871
W20d57f7f,Caf83099c,23.4867,0.842563
W20d57f7f,C54dcf2a9,37.1725,0.942309
W20d57f7f,C9a49c3ab,28.9701,0.884509
W20d57f7f,Cd4295aeb,24.5126,0.837789
W20d57f7f,C8700e71a,41.7461,0.975495
W20d57f7f,C96e09394,35.1672,0.961458
W20d57f7f,Cfcf64556,46.4012,0.990237
W20d57f7f,Ca7dfd8b8,20.8497,0.839271
W20d57f7f,C2ce4c07b,38.1875,0.960584
W20d57f7f,Cfa7e6991,23.3576,0.925212
W20d57f7f,Cb6a1c413,43.0511,0.984352
W20d57f7f,C0beb1011,43.0276,0.982755
W20d57f7f,Cf87e1088,21.3019,0.857648
W20d57f7f,C0c35b27d,32.9431,0.932794
W20d57f7f,C4db2db92,36.6492,0.933864
W20d57f7f,C985a4b72,21.8345,0.779392
W20d57f7f,Cbaf1a858,21.2292,0.816181
W20d57f7f,Ceca31711,37.592,0.955423
W20d57f7f,Cd680c206,43.5844,0.98731
W20d57f7f,Cf54a060f,35.172,0.947215
W20d57f7f,Cf6616750,44.1019,0.986663
W20d57f7f,C1c1bf351,41.6854,0.982547
W20d57f7f,C75b963e7,43.525,0.985126
W20d57f7f,Cf72f3599,28.537,0.884879
W20d57f7f,Cc0b0c7be,37.9795,0.954194
W20d57f7f,C4bfb1ea5,26.779,0.853611
W20d57f7f,C1ff6a30f,33.4104,0.91546
W20d57f7f,C81dd0889,27.9565,0.861586
W20d57f7f,Cdb31527a,29.3896,0.942519
W20d57f7f,C45b1e657,32.7551,0.913034
W20d57f7f,Cabcf5737,34.639,0.931505
W20d57f7f,C9ba7b539,21.2933,0.856086
W20d57f7f,C679cdc4a,33.2939,0.945275
W20d57f7f,C73444e28,38.8491,0.964158
W20d57f7f,Cef6d1768,22.5838,0.793492
W20d57f7f,C60a6967d,27.5461,0.842704
W20d57f7f,Cfc2f0a1d,22.1801,0.808272
W20d57f7f,C1b8f9c11,35.6146,0.963001
W20d57f7f,C8cabb079,34.2985,0.928074
W20d57f7f,C453e5713,23.1092,0.925434
W20d57f7f,Ca7584197,30.5406,0.951036
W20d57f7f,C120c661b,38.4718,0.97673
W20d57f7f,Ca467d92b,28.5979,0.883717
W20d57f7f,Ce7380342,21.2887,0.854686
W20d57f7f,Cadce0d6d,44.8806,0.988985
W20d57f7f,Caf893819,33.0514,0.956067
W20d57f7f,C0ae4b8a1,28.5229,0.866537
W20d57f7f,Ccd885f1c,22.3015,0.717911
W20d57f7f,Ccd96c03a,28.4037,0.943914
W20d57f7f,C00ef5710,21.0183,0.855137
W20d57f7f,C6a47c628,42.1678,0.986838
W20d57f7f,Cdc7785f4,40.377,0.976622
W20d57f7f,C263c8b22,28.8941,0.948529
W20d57f7f,C651d51ca,30.623,0.935631
W20d57f7f,C66bd1c23,47.0238,0.991003
W20d57f7f,C7f937242,37.9302,0.959735
W20d57f7f,C4d4cb11e,42.5245,0.987037
W20d57f7f,C3bd4a008,38.9803,0.968721
W20d57f7f,C37adf361,43.3983,0.982455
W20d57f7f,C18bbc033,28.4791,0.889572
W20d57f7f,C61fc5d59,22.051,0.80076
W20d57f7f,C0ec673ee,38.6314,0.970097
W20d57f7f,C7aa9cd33,16.4098,0.788477
W20d57f7f,Caf6a4093,34.4272,0.941584
