wiring,config,psnr,ssim,area,power,delay
W039f48ed,C3af432a0,30.571,0.892731,2484.943425,1.5796,2.13
W039f48ed,Cb51c86f8,49.8112,0.995036,3347.516799,2.4461,2.27
W039f48ed,C6a277ce0,36.9831,0.949874,3217.990007,1.9852,2.36
W039f48ed,Ca56500dd,34.1214,0.950439,2902.620416,1.9134,2.27
W039f48ed,C7ee9b4ef,36.241,0.96479,3062.651712,1.9052,1.85
W039f48ed,C1b4f9326,32.2502,0.91844,3147.125709,1.9245,2.11
W039f48ed,C9ed4f140,36.1255,0.953219,3135.862513,2.1011,1.9
W039f48ed,Ca025eba7,42.0391,0.980349,3022.761219,2.0572,2.2
W039f48ed,Ccde0afe4,22.0077,0.781863,3152.288016,2.2333,2.59
W039f48ed,C36716ba5,37.668,0.965223,3244.74011,2.2742,2.05
W039f48ed,C2899f996,22.2678,0.851532,3352.679103,2.4401,2.14
W039f48ed,C6a07284c,38.7582,0.952336,3374.266907,2.3057,2.36
W039f48ed,Ce78e61be,46.9985,0.991653,3058.428012,2.1056,2.15
W039f48ed,C8d735a4c,41.5688,0.98392,3068.752609,1.9699,2.23
W039f48ed,C036b4c96,38.4566,0.975601,3170.121411,2.1645,2.32
W039f48ed,C59832ff1,31.5916,0.916223,3074.384215,2.0196,2.19
W039f48ed,C7dec671d,43.0188,0.985195,3220.805806,2.3283,1.96
W039f48ed,Ccd90aac3,30.8449,0.856156,2795.620016,1.6988,1.88
W039f48ed,Cf529472e,46.3009,0.991529,3729.057692,3.0042,2.38
W039f48ed,C223cdd35,17.5684,0.753505,3100.195717,1.8884,3.28
W039f48ed,C1243e1b6,43.0982,0.982327,3149.941509,2.0184,2.38
W039f48ed,C33ab83e1,37.9014,0.969285,3123.19142,2.0402,2.0
W039f48ed,C8ef132e0,40.6414,0.975352,3253.656809,2.1677,2.61
W039f48ed,C9439062d,27.676,0.949859,3158.858209,1.949,2.13
W039f48ed,C31150823,38.5814,0.971555,3144.30992,2.1332,2.78
W039f48ed,Cebdfacaa,45.6153,0.990024,3154.634516,2.3815,2.53
W039f48ed,Cd95d8b99,39.7672,0.958507,3287.915709,2.3525,2.06
W039f48ed,Ced9d4d74,47.5812,0.994143,3046.22622,2.0686,2.15
W039f48ed,C236fbecc,40.9599,0.976079,3104.419414,2.101,2.02
W039f48ed,C53b8f428,37.4322,0.960008,3040.125311,1.7901,2.26
W039f48ed,Ca83e4e52,32.4077,0.904039,2941.10302,1.8338,1.88
W039f48ed,C838bd41c,45.4764,0.990294,3185.608312,2.0367,2.07
W039f48ed,C3322c511,42.8963,0.987768,3156.511713,2.1305,2.97
W039f48ed,C2b48315e,39.4186,0.972376,3416.034605,2.6051,2.51
W039f48ed,C6344ade4,29.7209,0.88617,3083.300916,2.2177,2.17
W039f48ed,C25f5819a,19.1378,0.853653,3109.112419,1.9026,2.25
W039f48ed,C3e136cd3,37.3738,0.954543,2797.497223,1.6241,2.19
W039f48ed,Ce9af50b2,49.6625,0.99494,3492.061195,2.7031,2.61
W039f48ed,C46080527,38.0151,0.976604,2992.726013,1.933,2.22
W039f48ed,Caa251a34,27.4962,0.931193,2670.786223,1.6604,1.91
W039f48ed,C69bbba81,38.3207,0.96012,2603.207022,1.6536,2.08
W039f48ed,C56a948e4,39.936,0.971584,3218.928606,1.9876,2.1
W039f48ed,C76c14c02,37.0624,0.945777,3049.980609,2.0257,2.21
W039f48ed,Ca4d973f8,36.1027,0.955496,2746.343517,1.6224,1.87
W039f48ed,C548952b1,35.1011,0.947099,2776.848017,1.7279,2.54
W039f48ed,Cdbbe005c,44.6005,0.984502,3313.2579,2.3691,2.18
W039f48ed,C141ee408,46.6415,0.990521,3363.473003,2.4279,2.45
W039f48ed,Cfeb38431,38.2593,0.966743,3029.331413,1.9591,1.86
W039f48ed,C77cd51cb,44.5885,0.984773,3248.025203,2.3114,2.15
W039f48ed,C3868ae21,38.1414,0.970104,2924.208216,1.9749,1.94
W039f48ed,C0bedd4d9,45.208,0.98873,3357.3721,2.4793,2.02
W039f48ed,C6d378960,32.2349,0.928198,2909.19062,1.8322,2.07
W039f48ed,C48b2e03d,36.452,0.970362,3164.020505,2.196,2.22
W039f48ed,C54758636,31.849,0.871696,3307.157005,2.1739,2.0
W039f48ed,C571f942e,31.069,0.898474,3086.11671,1.877,2.55
W039f48ed,C80b2a612,39.3113,0.962723,3050.449916,1.8626,2.01
W039f48ed,C5cb3f008,44.4664,0.984331,3447.947007,2.154,2.25
W039f48ed,C91ebb3b1,39.1389,0.968647,3243.80151,2.1455,1.99
W039f48ed,C48dd788d,31.6132,0.865263,3024.169113,1.9031,1.91
W039f48ed,C6cdf2f83,44.2822,0.984129,3378.021313,2.398,2.94
W039f48ed,C5f65e9ba,29.3848,0.858201,3218.459315,2.1443,2.16
W039f48ed,C2b6e5a9c,43.044,0.986523,3077.200015,2.1843,2.19
W039f48ed,C8f463a3b,38.913,0.971082,3414.157406,2.4433,2.73
W039f48ed,Cfd0ce882,36.542,0.937423,3282.753413,2.3293,1.97
W039f48ed,Cb01add40,30.3868,0.906582,3060.305215,2.1217,2.16
W039f48ed,C809fed9b,30.9646,0.863946,2875.401021,1.7329,1.87
W039f48ed,Cd4cc3df9,23.1929,0.890282,2848.181618,1.7274,2.17
W039f48ed,C080eaf97,39.1239,0.970518,3434.337301,2.1564,2.2
W039f48ed,Ce74de43e,23.1148,0.878743,2826.124518,1.7729,2.5
W039f48ed,Cae171073,35.5163,0.927906,3085.178118,2.0773,2.36
W039f48ed,C2032cfc7,38.2472,0.962668,3248.025213,1.9303,2.28
W039f48ed,C704afc49,39.0293,0.958246,3189.362716,2.294,2.22
W039f48ed,C34143893,33.2045,0.939959,3038.717412,1.9088,2.22
W039f48ed,C92a0ad1f,33.0265,0.919355,3174.814412,2.059,2.76
W039f48ed,C77a3608e,39.3476,0.956305,2918.576616,1.8066,1.95
W039f48ed,Cb36c01d6,44.4014,0.989257,3360.187903,2.3841,2.16
W039f48ed,C27575ae9,43.6497,0.984699,3324.051806,2.4701,2.36
Wff4d7693,C768192d9,40.2189,0.977145,2671.255524,1.7607,1.75
Wff4d7693,Cc0c9374a,46.4561,0.995407,2581.619223,1.7294,1.61
Wff4d7693,C85b6d209,42.8522,0.983709,2705.983719,1.8269,1.81
Wff4d7693,Cd00d701b,35.9602,0.957332,2385.921132,1.3383,1.9
Wff4d7693,C21f765c2,17.2474,0.538383,2652.952825,1.6167,1.81
Wff4d7693,C51c35658,42.8757,0.983401,2430.035328,1.5359,1.72
Wff4d7693,C874e13f4,39.9234,0.973339,2675.479221,1.6667,1.84
Wff4d7693,Cd06f50d3,34.7551,0.947254,2454.438934,1.4775,1.96
Wff4d7693,Ce777d326,37.8671,0.958153,2420.649331,1.6104,1.9
Wff4d7693,C6168911a,35.891,0.925026,2696.128423,1.735,2.08
Wff4d7693,Cee846b5e,52.2037,0.996794,2813.453416,1.821,1.64
Wff4d7693,C76d8419e,45.4609,0.989393,2730.387322,1.7635,2.13
Wff4d7693,C45b92a04,43.6175,0.982695,2981.932114,2.05,2.59
Wff4d7693,C2501a2fd,42.7236,0.982156,2748.220721,1.8464,2.71
Wff4d7693,Cda13ac12,45.9957,0.990345,2804.06742,1.8821,2.06
Wff4d7693,C61a26363,39.5108,0.983191,3040.594609,2.0663,1.94
Wff4d7693,C38a18170,46.0919,0.988019,2777.31732,1.951,2.52
Wff4d7693,C6fe46376,43.4766,0.987537,2500.430325,1.6207,1.59
Wff4d7693,Cb0beb6b1,35.1739,0.917818,2898.396716,1.6802,2.08
Wff4d7693,Cf30f31df,26.6338,0.717844,2159.249236,1.1549,1.58
Wff4d7693,Cdf2a4b70,33.4547,0.930658,2774.970817,1.6682,1.94
Wff4d7693,Cf51ae123,33.3373,0.954814,2382.636029,1.5203,1.74
Wff4d7693,C0875fa3e,26.6957,0.74174,2883.379114,1.9168,1.98
Wff4d7693,C6e236645,34.6573,0.933141,2507.939129,1.5353,2.36
Wff4d7693,Cb700eec3,42.0574,0.987749,2607.430722,1.6917,2.19
Wff4d7693,C06974e01,24.9369,0.908694,2464.294229,1.4961,1.8
Wff4d7693,Cdc860723,24.4785,0.799842,2403.285232,1.2953,2.05
Wff4d7693,C31cccf30,34.1901,0.94138,2604.145625,1.7162,1.74
Wff4d7693,C7bdc0bbc,34.1166,0.907944,2532.342732,1.4774,2.12
Wff4d7693,Cbc5220ce,31.4171,0.890235,2823.778019,1.6129,1.67
Wff4d7693,Cdb7fe1ae,32.9692,0.898392,2671.72483,1.5596,2.14
Wff4d7693,C781beaeb,38.9968,0.972514,2781.541021,1.7187,2.28
Wff4d7693,Ce8c79bde,39.2097,0.981439,2810.637616,1.8259,1.77
Wff4d7693,C4865d08c,25.5843,0.709847,2550.645434,1.5304,1.94
Wff4d7693,C223f1f7f,40.1027,0.977105,2920.453817,2.0472,2.57
Wff4d7693,Cbd6a12a1,37.452,0.967623,2829.409615,1.9062,2.02
Wff4d7693,Cef003395,21.9278,0.824035,2497.145229,1.3969,1.92
Wff4d7693,C23ed43c6,42.0375,0.978587,2717.716222,1.7723,2.12
Wff4d7693,C785ede0a,41.3135,0.988226,2709.738118,1.6535,2.32
Wff4d7693,C2c075d8e,42.2178,0.98074,2774.97082,1.6943,1.85
Wff4d7693,Cb3cdf318,43.3923,0.985522,2578.334122,1.6788,1.63
Wff4d7693,C73ca5c94,48.7902,0.996161,3130.23091,2.1956,2.51
Wff4d7693,Cac4572ea,29.9015,0.965477,2589.128026,1.6425,2.13
Wff4d7693,Cc3720f89,38.4933,0.969618,2550.645424,1.6637,2.34
Wff4d7693,Cb2284c91,45.0212,0.990196,2644.036127,1.7847,2.56
Wff4d7693,Cf4f6ebf5,36.9002,0.965737,2245.600434,1.2138,1.8
Wff4d7693,C8fc1a343,24.9811,0.69079,2359.640329,1.343,1.83
Wff4d7693,Ccbe8daf1,23.3142,0.876711,2353.07013,1.443,1.71
Wff4d7693,C50478579,45.2718,0.988356,2894.173018,1.9583,2.15
Wff4d7693,C8ea13165,36.2405,0.965601,2422.526532,1.4684,1.9
Wff4d7693,C4fe07739,35.9193,0.935154,2759.483924,1.7784,2.28
Wff4d7693,Ca108fa7e,38.2778,0.984501,2453.031031,1.5986,1.8
Wff4d7693,C7ed8c891,41.2166,0.988875,2795.620017,1.8391,2.23
Wff4d7693,C06086a73,25.9203,0.70467,2365.74124,1.4054,1.98
Wff4d7693,C37dfbb94,42.4843,0.983364,2640.281725,1.7036,1.63
Wff4d7693,C3b31149e,34.4562,0.945719,2257.332932,1.3609,2.21
Wff4d7693,C584d729e,43.0333,0.984674,2788.580517,1.778,2.23
Wff4d7693,C22ccf613,40.5643,0.989645,2737.896128,1.7447,1.76
Wff4d7693,Cd34adc11,33.8116,0.951288,2703.63722,1.7106,1.72
Wff4d7693,C9638c4cc,35.0043,0.926216,2927.493313,1.7835,1.76
Wff4d7693,Cb0954a18,32.5004,0.952491,2893.234424,1.8412,2.15
Wff4d7693,C1e420733,32.4458,0.89834,2419.710731,1.5228,2.1
Wff4d7693,Cc0b4b880,42.0376,0.975587,3019.476114,2.0156,1.9
Wff4d7693,C7eb3bf08,37.4514,0.970528,2768.869917,1.7448,1.93
Wff4d7693,C10103a06,38.9137,0.973487,2674.071323,1.6254,1.74
Wff4d7693,Cba9ea83b,26.0613,0.735944,2728.510126,1.6203,2.25
Wff4d7693,Cfddf2808,43.3912,0.985971,2602.268422,1.6369,1.79
Wff4d7693,Ce462d3fb,50.0152,0.995643,2981.462821,1.9552,2.06
Wff4d7693,Cfc80c636,35.3105,0.917341,2662.808125,1.5243,2.1
Wff4d7693,Cd1708cdc,38.7155,0.967564,2571.76393,1.4548,2.74
Wff4d7693,C7dc46385,33.5112,0.940465,2620.101821,1.5803,1.77
Wff4d7693,Cac50f282,42.5216,0.976939,2805.006016,1.7416,1.57
Wff4d7693,Cc032110b,47.2361,0.992979,3002.112013,1.9166,1.94
Wff4d7693,Cd652dbce,33.0716,0.923475,2591.47453,1.5657,1.86
Wff4d7693,Cf00f7bcf,35.9854,0.956544,2798.905123,1.6907,1.75
Wff4d7693,C0a3bcfd9,24.7332,0.850308,2482.127629,1.3623,1.94
Wff4d7693,Cde9fbe57,33.7173,0.949046,2746.343517,1.9296,1.9
Wff4d7693,C03196fc5,38.7919,0.967671,2865.076415,1.7139,1.72
Wff4d7693,Ca4401beb,16.3145,0.54646,2348.846433,1.2513,1.9
Wff4d7693,Ced287bbe,46.3041,0.991855,2730.856618,1.8335,1.83
Wff4d7693,C13512061,42.7588,0.980489,2516.855825,1.6666,1.83
Wff4d7693,Cc1d92357,16.6841,0.549697,1882.831547,0.9689,1.74
Wff4d7693,C351479d1,48.2352,0.992988,2913.414316,1.9395,2.08
Wff4d7693,Cec8b6511,40.6182,0.976087,2723.347822,1.6789,1.88
Wff4d7693,Cfa809cf4,42.2689,0.986022,2592.413126,1.5843,1.9
Wff4d7693,C32b98677,34.1862,0.949198,2891.357221,1.805,2.27
Wff4d7693,C188def2d,37.6897,0.975641,2793.742823,2.0546,2.15
Wff4d7693,Caa16ee23,48.26,0.994524,3013.844514,1.9709,1.69
Wff4d7693,Cba89b8c0,34.929,0.930122,2704.575826,1.7594,2.21
Wff4d7693,C839e2b4e,33.4874,0.920145,2446.930131,1.2874,1.64
Wff4d7693,C966661e5,40.7826,0.977947,2328.197231,1.5041,1.65
Wff4d7693,C854e7f3a,42.2141,0.987262,2311.302438,1.4479,1.93
Wff4d7693,C9104d90d,42.5659,0.984455,2738.834726,1.7571,2.1
Wff4d7693,C64292f0f,34.2798,0.950808,2846.304414,1.854,2.6
Wff4d7693,C4a0d211f,39.9925,0.975726,2624.794828,1.7245,2.26
Wff4d7693,C6ff9042a,37.0521,0.970291,2587.250826,1.4506,2.85
Wff4d7693,C486ca8ad,39.5148,0.971901,2556.277026,1.7064,1.94
Wff4d7693,Cb2d33f86,45.92,0.99137,3024.638413,2.0434,1.91
Wff4d7693,C05f7ea02,45.5493,0.990098,2771.216417,1.776,1.76
Wff4d7693,C1d25fa05,45.8042,0.990271,2991.787414,2.0787,2.21
Wfbf0b70e,C3bb06916,37.4841,0.978026,1965.897644,1.1311,2.12
Wfbf0b70e,C341ff722,23.0779,0.611908,2075.244542,1.2443,1.75
Wfbf0b70e,C75f93c69,36.6389,0.983447,2318.811229,1.5681,1.89
Wfbf0b70e,C969acf33,37.1503,0.987913,2553.461235,1.763,2.13
Wfbf0b70e,C90499cc4,35.8586,0.979715,2264.841736,1.3879,2.07
Wfbf0b70e,Ceaeace0a,23.3359,0.620887,2083.691938,1.2523,1.65
Wfbf0b70e,C9d2130b6,38.3674,0.975659,2071.490137,1.2882,1.51
Wfbf0b70e,Cd4123aee,36.6342,0.985158,2476.026733,1.713,2.13
Wfbf0b70e,C9b37f88c,39.346,0.988789,2314.587532,1.2641,1.72
Wfbf0b70e,C8a15f36a,36.9184,0.960341,1758.936351,0.9469,1.62
Wfbf0b70e,C9a79fb51,34.545,0.969711,2054.595338,1.2194,1.62
Wfbf0b70e,Cf3ee30af,30.5838,0.883063,2153.617643,1.1348,1.96
Wfbf0b70e,Cc0becc2d,33.8659,0.946536,2089.792841,1.2447,1.98
Wfbf0b70e,C86361627,33.0605,0.953436,2049.902342,1.0967,2.16
Wfbf0b70e,Ce9751c0f,31.2227,0.94573,1983.731047,1.1954,1.68
Wfbf0b70e,C94f10a6f,30.493,0.887439,2276.574235,1.4054,2.13
Wfbf0b70e,C63e3731a,12.9573,0.381167,2042.862842,1.21,1.49
Wfbf0b70e,C0ab96536,34.2531,0.970672,1987.016145,1.2003,1.96
Wfbf0b70e,Cf262f17f,36.9428,0.985614,2335.706037,1.5402,1.82
Wfbf0b70e,C6aa38497,33.2305,0.96305,2048.494446,1.3258,1.93
Wfbf0b70e,Cfdd925aa,35.988,0.983571,2276.574239,1.3863,1.63
Wfbf0b70e,C0e11c000,35.178,0.981163,2167.227335,1.3677,1.92
Wfbf0b70e,C3d8eb562,34.7596,0.972289,2201.955538,1.2569,2.03
Wfbf0b70e,C8d6d5a0d,44.2118,0.988466,1975.283648,1.1919,1.5
Wfbf0b70e,Cc7045e3f,29.2775,0.868998,2169.573842,1.2358,1.72
Wfbf0b70e,Ca1e45697,32.6839,0.960184,2276.574236,1.4673,2.13
Wfbf0b70e,Ce69fda44,32.0292,0.885273,1947.125642,1.107,1.58
Wfbf0b70e,Cb988bf16,33.3587,0.978426,2059.288345,1.2635,2.21
Wfbf0b70e,C2f437f2d,34.9182,0.966928,1998.748643,1.154,1.6
Wfbf0b70e,C043cf5d6,34.8445,0.974017,2105.749044,1.2229,1.73
Wfbf0b70e,Cef0ff182,32.1177,0.951968,2104.341136,1.2553,1.79
Wfbf0b70e,C4b6adb95,30.5831,0.882569,2209.464334,1.3193,1.69
Wfbf0b70e,C2962db12,33.6328,0.975449,1740.164351,1.0054,1.39
Wfbf0b70e,Cbec24fe3,22.4172,0.661028,1696.519449,0.9164,1.54
Wfbf0b70e,C9256d290,40.709,0.984929,1706.374749,1.1145,1.68
Wfbf0b70e,C9610a8d5,39.4174,0.973335,1925.537843,0.9773,1.8
Wfbf0b70e,Cc221545f,36.0268,0.979747,2159.249236,1.4151,1.83
Wfbf0b70e,C0b15bbdf,37.2992,0.986831,2324.442834,1.5376,1.8
Wfbf0b70e,C1cc6609c,30.8102,0.880383,2171.451038,1.4578,1.89
Wfbf0b70e,Cf56f1f48,38.8388,0.98749,2245.131137,1.3174,1.56
Wfbf0b70e,C1a790744,35.9667,0.982135,2320.688434,1.3679,1.77
Wfbf0b70e,C301109d7,30.6395,0.884203,1858.427951,1.0169,1.47
Wfbf0b70e,Cc281ef07,38.7617,0.97632,2017.051344,1.2544,1.78
Wfbf0b70e,C060b6cc3,12.9783,0.388818,1872.976244,1.0141,1.55
Wfbf0b70e,Cbfb5c16c,13.0112,0.379845,1896.910547,1.1101,1.62
Wfbf0b70e,C71ff99a9,34.9848,0.962148,1939.147546,1.134,1.48
Wfbf0b70e,C73d97b79,37.7791,0.97126,2482.127633,1.544,1.92
Wfbf0b70e,C65403809,35.3968,0.969409,2094.955137,1.2629,1.59
Wfbf0b70e,C33a6b6ea,23.3318,0.666351,1691.357157,0.9622,1.85
Wfbf0b70e,C4e945436,24.089,0.942456,2454.908234,1.6657,1.99
Wfbf0b70e,C9bf8bb3d,12.8221,0.367521,1903.950053,1.0175,1.83
Wfbf0b70e,C2b55b200,31.9161,0.933393,1854.673545,1.1848,1.75
Wfbf0b70e,C178a1edc,36.0628,0.982404,2330.07443,1.3705,1.59
Wfbf0b70e,C4031a95a,30.6658,0.874914,2046.617243,1.2549,2.35
Wfbf0b70e,C7df0596f,30.6937,0.879593,1860.774444,1.0464,2.08
Wfbf0b70e,Cc58f3419,38.6152,0.982367,2012.82764,1.2318,1.82
Wfbf0b70e,C8b573701,30.5293,0.899566,1911.928147,0.9361,1.65
Wfbf0b70e,C4716b216,37.1687,0.984913,2212.749433,1.429,1.61
Wfbf0b70e,C8855f406,30.7232,0.8851,2233.398641,1.2611,1.94
Wfbf0b70e,C4417ad6f,23.1455,0.611459,2198.670438,1.3012,2.17
Wfbf0b70e,Cd05c393d,35.2603,0.9667,2221.666137,1.4095,1.83
Wfbf0b70e,C3f6d3d36,38.8166,0.987929,2192.569545,1.3269,2.07
Wfbf0b70e,C85aeb531,33.3074,0.977516,2293.938338,1.5595,2.21
Wfbf0b70e,Cedddccf9,41.3789,0.980703,2085.099838,1.4431,1.88
Wfbf0b70e,C131cfed6,35.9533,0.977966,2402.815929,1.5402,1.75
Wfbf0b70e,Cefc23fe7,33.5583,0.979968,2081.814738,1.2484,1.57
Wfbf0b70e,C43845287,35.8841,0.971284,2497.145233,1.562,2.2
Wfbf0b70e,C0e4fe9fc,35.3723,0.9657,1912.86675,1.1275,1.93
Wfbf0b70e,C281a6e1e,33.4291,0.952851,2063.512041,1.1505,1.59
Wfbf0b70e,Ce95d14ce,41.2946,0.979397,2111.849941,1.3978,1.56
Wfbf0b70e,C1769447e,34.6964,0.972806,1942.432645,1.2884,1.72
Wfbf0b70e,Ccb2d2088,35.4106,0.981534,2107.15694,1.3642,1.74
Wfbf0b70e,C846adfba,30.3485,0.884336,1949.472145,1.1817,1.91
Wfbf0b70e,Cbc0077ce,41.7488,0.981346,2301.447139,1.5891,1.63
Wfbf0b70e,C609dd2b5,29.2928,0.87439,2229.174936,1.2336,1.51
Wfbf0b70e,Cbd79494d,31.2243,0.879954,1939.61685,1.0983,1.49
Wfbf0b70e,C59101def,34.392,0.960311,2341.337634,1.6041,1.86
Wfbf0b70e,C97babdac,36.8798,0.984968,2468.048633,1.6757,1.98
Wfbf0b70e,Cc7edbac9,36.5573,0.981656,2304.732241,1.3573,1.96
Wfbf0b70e,C178e4b34,34.5381,0.982639,2005.788141,1.2506,1.37
Wfbf0b70e,Cf668d5f1,33.1741,0.958554,1887.524547,1.1032,1.72
Wfbf0b70e,C567dbb69,36.6866,0.983911,2338.521838,1.5291,2.33
Wfbf0b70e,Cc0a1df50,30.8324,0.879448,2109.972741,1.2036,2.13
Wfbf0b70e,C0317c4f5,40.5288,0.976502,2172.389638,1.2884,1.52
Wfbf0b70e,Cf0b3b259,28.7185,0.878053,1903.950043,1.0532,1.82
Wfbf0b70e,Cc4ec108e,33.5754,0.964086,1803.51985,1.0987,1.95
Wfbf0b70e,C36025d2f,36.3125,0.983267,2181.775642,1.4839,2.13
Wfbf0b70e,C7f7d69ac,36.7375,0.981983,1913.805342,1.1541,1.34
Wfbf0b70e,Ce2a3a507,26.2928,0.958759,2209.933637,1.4519,1.85
Wfbf0b70e,Cac7ce978,30.5333,0.884152,2350.723634,1.3865,1.58
Wfbf0b70e,C15fb02f5,36.6678,0.984447,2154.086935,1.526,1.82
Wfbf0b70e,Cdc969a65,37.7429,0.976167,2203.832737,1.2608,1.5
Wfbf0b70e,Ca4cab5f1,36.0615,0.981356,2159.249239,1.3966,2.15
Wfbf0b70e,C4fd188c8,36.6436,0.978519,2026.906642,1.361,1.74
Wfbf0b70e,Cbeee64df,30.5083,0.874496,2212.749439,1.272,1.89
Wfbf0b70e,C2ff39a3e,35.7729,0.97095,2156.433446,1.3899,1.58
Wfbf0b70e,C36a68399,37.1226,0.986671,2189.753741,1.4058,2.34
Wfbf0b70e,C8ff06d74,41.9289,0.980379,2016.582045,1.2545,1.56
Wfbf0b70e,Ce4977075,35.5962,0.966881,1914.743946,1.0633,1.7
Wfbf0b70e,Ca5a5282c,35.0868,0.982158,2241.846038,1.4213,2.28
Wd4b5f493,Ce0b51c98,24.6404,0.819467,3054.673612,1.9736,1.81
Wd4b5f493,C6fe7c92b,47.1765,0.990791,3631.912593,2.4869,2.2
Wd4b5f493,Cb7475e5c,29.8987,0.942438,3462.026007,2.2985,2.13
Wd4b5f493,Cdb81011d,36.3415,0.933898,3380.36781,2.1917,2.76
Wd4b5f493,Cd43893b7,35.6575,0.943167,3304.810509,2.1229,2.09
Wd4b5f493,C5743bae2,27.6681,0.913828,3440.438205,2.1842,2.39
Wd4b5f493,C30ca4914,38.2956,0.967809,3052.796411,2.0303,2.44
Wd4b5f493,Ca03e2df6,34.8487,0.919864,3545.092105,2.4025,1.79
Wd4b5f493,C39fabd8d,44.8229,0.989449,3439.499601,2.3232,1.89
Wd4b5f493,Ceb0650e6,29.6271,0.819888,2866.953628,1.694,1.74
Wd4b5f493,Ce58e3f15,27.676,0.816255,3234.41551,2.0579,1.9
Wd4b5f493,C4f3070e1,30.6632,0.964471,3169.182812,2.0924,2.29
Wd4b5f493,C25533c8f,37.0518,0.941966,3422.604808,2.2996,2.53
Wd4b5f493,C835cc7d4,42.155,0.988818,3779.742094,2.6294,1.9
Wd4b5f493,C13e0e378,34.3998,0.951225,3324.521116,2.0741,1.9
Wd4b5f493,C43992449,43.7309,0.984969,3297.301701,2.2041,2.32
Wd4b5f493,C685e9acc,34.4135,0.930456,3298.709612,1.9843,2.14
Wd4b5f493,C6d154084,37.0255,0.956511,3042.941113,1.8864,1.92
Wd4b5f493,C84363d3e,29.8012,0.794025,3348.455403,2.0664,2.42
Wd4b5f493,Cc34346f3,39.5762,0.96972,3449.8242,2.2386,1.91
Wd4b5f493,C49765c50,39.5474,0.97694,3376.14411,2.2902,1.96
Wd4b5f493,C9d9f9260,18.5763,0.641782,3148.064309,1.8323,2.18
Wd4b5f493,C5d2aa710,42.2436,0.981558,3259.75771,2.1443,1.98
Wd4b5f493,C6346eb47,30.2504,0.949955,3301.994712,2.2908,2.63
Wd4b5f493,C57beff6b,45.6857,0.990005,3263.512105,2.2032,2.13
Wd4b5f493,C1715ff00,44.5385,0.986112,3448.885599,2.4403,2.45
Wd4b5f493,C03838dca,41.0856,0.976745,3250.371709,2.238,2.57
Wd4b5f493,C82265088,37.3437,0.964423,3483.144503,2.5127,1.97
Wd4b5f493,C8e180ae7,35.4863,0.966205,3346.578209,2.1213,2.29
Wd4b5f493,Ccd90a739,40.986,0.978526,3323.582504,2.3393,2.62
Wd4b5f493,C69331aaa,39.897,0.978314,3136.801116,2.0518,1.92
Wd4b5f493,C7c2e0442,28.8913,0.83305,3428.236408,2.208,2.01
Wd4b5f493,C2aea42ff,42.2904,0.983407,3566.2106,2.4822,2.39
Wd4b5f493,Cd9a512b0,41.4633,0.978555,3569.964997,2.4799,2.38
Wd4b5f493,Ca21aa87e,41.4101,0.979714,3415.096005,2.3057,2.18
Wd4b5f493,Cfe2b6d40,41.7302,0.976795,3332.968507,2.3305,2.8
Wd4b5f493,Cfe720edf,34.0732,0.909319,3113.33611,1.971,1.88
Wd4b5f493,C18299d70,30.5127,0.928771,2927.493315,1.7677,2.59
Wd4b5f493,Cd62c2c91,41.1916,0.977572,3363.003707,2.2669,2.44
Wd4b5f493,C67bfdff1,29.0266,0.80243,3078.607915,2.0224,2.17
Wd4b5f493,Cb5d17b9e,32.3117,0.935686,2859.444829,1.811,2.12
Wd4b5f493,Cb7beb41f,44.4408,0.987247,3290.731512,2.19,2.02
Wd4b5f493,C319fe729,46.2669,0.989981,3443.723301,2.5102,2.55
Wd4b5f493,C21972327,29.4997,0.816434,2956.589911,1.8571,2.28
Wd4b5f493,C17edd864,37.1591,0.952922,3142.902017,1.9854,1.93
Wd4b5f493,C1182ac88,35.2418,0.957968,3206.257508,2.0905,2.08
Wd4b5f493,Cdd79f376,36.8265,0.975083,3475.166399,2.3899,2.12
Wd4b5f493,Cbf10fc03,37.3918,0.944384,3225.968111,2.2169,1.99
Wd4b5f493,Ce6be6d25,25.7104,0.746587,3062.651707,1.7655,1.73
Wd4b5f493,C1c87f55c,40.399,0.975054,3529.605198,2.3629,2.69
Wd4b5f493,C72e7f72f,36.1726,0.972,3308.095605,2.3705,2.19
Wd4b5f493,C3ebbf73d,42.0584,0.985536,3613.609899,2.5215,2.09
Wd4b5f493,C3e7732b4,40.6689,0.976449,2910.129213,1.8055,1.89
Wd4b5f493,Cfbda04aa,40.8351,0.98165,3208.134708,2.1505,1.88
Wd4b5f493,C2b12dfb6,35.3098,0.946325,3538.991197,2.1338,1.94
Wd4b5f493,Cd9909344,48.4255,0.994392,3775.049094,2.7282,2.02
Wd4b5f493,C7d8bb508,25.8984,0.838837,3543.684205,2.4599,2.29
Wd4b5f493,Cc689a4fd,33.6144,0.933724,2976.300514,1.8229,2.37
Wd4b5f493,C9737eaad,39.3308,0.975554,3318.420211,2.1439,2.69
Wd4b5f493,Cf3b24106,31.6628,0.928222,3222.683007,2.137,1.83
Wd4b5f493,Ccd3f4723,36.8983,0.947891,3194.055704,2.2038,2.09
Wd4b5f493,C1d751c44,35.0432,0.92894,3477.512907,2.3852,2.01
Wd4b5f493,C537c7289,44.2496,0.986229,3363.942303,2.1672,2.29
