wiring,config,psnr,ssim
W095b6a14,Cb48f9f63,42.1886,0.984228
W095b6a14,C82fb472f,43.1065,0.981884
W095b6a14,C405850c7,40.4731,0.981721
W095b6a14,C4f7754a8,29.8834,0.915896
W095b6a14,Cbb256f6a,42.7259,0.986233
W095b6a14,Cd494f63f,35.1399,0.927743
W095b6a14,Cf4571536,43.6994,0.983422
W095b6a14,Cd7850b96,42.3862,0.979694
W095b6a14,Cc7ec9bad,48.0135,0.995717
W095b6a14,C6077f733,36.6055,0.958046
W095b6a14,Cbb643733,44.854,0.988611
W095b6a14,Cf009646c,42.3165,0.980015
W095b6a14,Ccc813fcf,49.574,0.996721
W095b6a14,C693d9846,44.2421,0.985464
W095b6a14,C125a126e,38.2249,0.976731
W095b6a14,C7141b10d,35.7291,0.929974
W095b6a14,C268f34b0,52.0063,0.997225
W095b6a14,Cf41f7102,42.0889,0.980417
W095b6a14,Cd1ae38df,54.9084,0.998244
W095b6a14,C742749c8,36.3099,0.968428
W095b6a14,C715db402,38.1881,0.970306
W095b6a14,C9ab3e73f,42.3185,0.980434
W095b6a14,C81b39166,49.4856,0.995077
W095b6a14,C4ef5bd89,39.9839,0.977214
W095b6a14,C66f95490,47.5289,0.992263
W095b6a14,C4aa8f8c4,42.2394,0.980581
W095b6a14,C52711960,36.743,0.96422
W095b6a14,C3f322451,44.1024,0.987644
W095b6a14,Caf202516,38.3894,0.976703
W095b6a14,C90671e2f,40.3789,0.977924
W095b6a14,Ceb6a03a5,42.2941,0.979971
W095b6a14,C56a0c2f9,48.1602,0.993412
W095b6a14,C7b8f98d0,35.1519,0.918787
W095b6a14,Cc9a69445,39.3986,0.982217
W095b6a14,Ca12ba0f6,41.7145,0.984657
W095b6a14,C29433a5a,34.8407,0.912782
W095b6a14,Cca615a58,46.9991,0.992002
W095b6a14,C3315895f,45.5228,0.988688
W095b6a14,C58b4b4d4,47.3989,0.992921
W095b6a14,C59a10b65,40.9322,0.984304
W095b6a14,Ca816aeff,42.745,0.979304
W095b6a14,Cf62c5c69,37.1434,0.982551
W095b6a14,Cebee955b,45.9221,0.991411
W095b6a14,C671d65a3,36.6679,0.955166
W095b6a14,C98b9008a,41.0001,0.981618
W095b6a14,Cd2afdffa,37.8203,0.957376
W095b6a14,C180f1b76,38.8771,0.967782
W095b6a14,Ce7f8befc,43.3418,0.986837
W095b6a14,Cba009217,37.9806,0.975466
W095b6a14,Cb37d7b3b,37.642,0.950915
W095b6a14,C42d28748,38.6392,0.965404
W095b6a14,Cb4058517,36.184,0.935075
W095b6a14,C4a2d12ab,41.8405,0.979411
W095b6a14,C8454e3b9,43.2418,0.983799
Wb48cddee,C82fb1ae8,37.2647,0.93294
Wb48cddee,C68e93cf5,37.1066,0.959364
Wb48cddee,C909d4048,43.2886,0.982488
Wb48cddee,C90b62288,43.0422,0.982384
Wb48cddee,Ce65b99e3,45.2567,0.985598
Wb48cddee,C4f6e2787,26.6805,0.902159
Wb48cddee,C933ea44e,43.8372,0.988691
Wb48cddee,C611a0d07,45.5806,0.992489
Wb48cddee,Cb1dacd72,44.9441,0.984173
Wb48cddee,C69c881da,49.503,0.994085
Wb48cddee,C647e4e52,36.6877,0.944469
Wb48cddee,C2d3cb22f,43.8112,0.984211
Wb48cddee,C91bb71a9,41.6803,0.975676
Wb48cddee,C027bc243,51.6868,0.996838
Wb48cddee,Ce26944cd,36.8787,0.958498
Wb48cddee,Cf25ec5fb,50.538,0.995665
Wb48cddee,Cdd5a266f,43.2201,0.977525
Wb48cddee,Cd935bca1,41.5807,0.986244
Wb48cddee,C2e86b009,42.6223,0.97867
Wb48cddee,Cb11e9939,46.1327,0.988067
Wb48cddee,C32d026df,45.9655,0.988844
Wb48cddee,Cfa7a4940,45.0018,0.990909
Wb48cddee,C73aa7e3d,29.0668,0.9578
Wb48cddee,C28ad06e6,48.8073,0.994164
Wb48cddee,Ce131235c,34.8448,0.937774
Wb48cddee,Ca4528fda,42.1019,0.987545
Wb48cddee,C3795103a,48.2843,0.992816
Wb48cddee,C0cf92528,35.6876,0.9413
Wb48cddee,Cbe5263ed,42.7104,0.980048
Wb48cddee,C3ba0fcc5,35.4513,0.9425
Wb48cddee,C522fe237,45.3401,0.985569
Wb48cddee,C93531ee7,33.9987,0.911074
Wb48cddee,C0aaa5321,46.288,0.988355
Wb48cddee,Cae3d78da,40.0535,0.9773
Wb48cddee,C8ec7080e,41.728,0.977966
Wb48cddee,C71733c31,40.7764,0.966208
Wb48cddee,Cc91505e6,43.0829,0.980455
Wb48cddee,Cc5bc3044,39.8308,0.974878
Wb48cddee,C21a8e8c7,43.7725,0.983445
Wb48cddee,C8256391d,49.1027,0.993894
Wb48cddee,C3d984ecd,44.7815,0.989452
Wb48cddee,Cc831d8b8,43.7009,0.985324
Wb48cddee,Cc3b0fc10,47.817,0.993413
Wb48cddee,C32ffad18,43.8602,0.981866
Wb48cddee,C496ecbc6,45.3379,0.991198
Wb48cddee,C3d159067,42.4402,0.979453
Wb48cddee,Cb10e74a1,47.9793,0.99276
Wb48cddee,C81d70ee1,53.0293,0.99715
Wb48cddee,C320f982d,42.742,0.983792
Wb48cddee,C9244c0ad,34.853,0.980471
Wb48cddee,Cb742a1b2,45.2121,0.984695
Wb48cddee,Ce33a934a,37.1503,0.934295
Wb48cddee,Cd2436ac2,36.9814,0.927421
Wb48cddee,C6094ecb0,51.5533,0.99668
Wb48cddee,C80a830c4,44.758,0.988939
Wb48cddee,Cb00f7a78,44.2816,0.982557
Wb48cddee,C11d745fe,42.7363,0.98738
Wb48cddee,Ce0318b32,41.85,0.982706
Wb48cddee,C0493edd5,46.9082,0.990123
Wb48cddee,C8fa22677,44.7425,0.983683
Wb48cddee,C83de8c54,41.0061,0.979443
Wb48cddee,C53f51bb9,46.3037,0.989047
Wb48cddee,C02e4c0b4,50.2506,0.995621
Wb48cddee,C5672db3f,42.463,0.981661
Wb48cddee,C7b1c6a20,36.8585,0.933543
Wb48cddee,Cfd974be2,34.6036,0.924269
Wb48cddee,C0ad8c59d,37.5526,0.952202
Wb48cddee,C6ff8eed8,45.0026,0.983368
Wb48cddee,C6df21ef2,44.373,0.984325
Wb48cddee,Cb124b64b,45.1785,0.990926
Wb48cddee,C714f1f4e,44.22,0.987451
Wb48cddee,C3e97d9bb,29.0193,0.956319
Wb48cddee,C2d087bbf,44.0722,0.986294
Wb48cddee,Cc97dbe7e,51.6201,0.996876
Wb48cddee,Ca7350934,45.2398,0.984935
Wb48cddee,C11e330f6,28.2753,0.884825
Wb48cddee,Cb771ff4e,48.604,0.99458
Wb48cddee,C0d7db6cc,50.7704,0.995377
Wb48cddee,Cb3895069,36.6721,0.926779
Wb48cddee,Cb57e5d46,35.4077,0.934436
Wb48cddee,C00f3c20e,41.6404,0.981041
Wb48cddee,C09a71c7f,42.759,0.983929
Wb48cddee,Cb72fa2bc,41.5869,0.988342
Wb48cddee,Cca3419b0,29.4265,0.875704
Wb48cddee,Ca302d5f4,35.7246,0.940824
Wb48cddee,Cd4929b2a,47.1962,0.991146
Wb48cddee,C3f2fddd7,43.4715,0.980853
Wb48cddee,Cd3727dfa,50.465,0.995781
Wb48cddee,Cd97f6099,35.8988,0.989028
Wb48cddee,Cee1bd645,37.0552,0.932847
Wb48cddee,Cee1b8b11,34.8007,0.927448
Wb48cddee,C3331ea06,42.8533,0.979734
Wb48cddee,Cc85bdc0b,45.5985,0.987159
Wb48cddee,C9c592023,37.409,0.958163
Wb48cddee,Cd46226bd,36.2847,0.952323
Wb48cddee,Ccc1cfaf0,50.9332,0.996403
Wb48cddee,C711a674b,46.905,0.990839
Wb48cddee,C21bcd2e4,45.8126,0.992916
Wb48cddee,Ce8dd6954,45.5993,0.992467
Wb48cddee,C21653aac,37.1337,0.955982
Wb207ee0d,C2b1f7a9f,45.4319,0.990421
Wb207ee0d,Ceaff8f7e,43.4331,0.990654
Wb207ee0d,C73e268ac,46.9766,0.994228
Wb207ee0d,C4683d740,38.4431,0.981764
Wb207ee0d,Ccfdb4143,50.1759,0.996327
Wb207ee0d,Cb952b0fb,37.5087,0.953087
Wb207ee0d,C23532d2b,52.21,0.996902
Wb207ee0d,Cca47fc34,45.2967,0.992435
Wb207ee0d,C98ee9573,37.8944,0.96131
Wb207ee0d,Cc053e321,36.0608,0.936586
Wb207ee0d,C1e6abe6f,37.0508,0.960717
Wb207ee0d,Cf9a37a29,45.0793,0.987585
Wb207ee0d,Ce34fb0d2,45.2139,0.988957
Wb207ee0d,C9e680297,38.1019,0.982985
Wb207ee0d,C5cc7d233,37.637,0.983108
Wb207ee0d,C9abd262f,37.6313,0.967003
Wb207ee0d,C3c4e1f29,43.6698,0.9911
Wb207ee0d,C5705038e,36.5341,0.968151
Wb207ee0d,Ce2799108,42.7378,0.982729
Wb207ee0d,C401bdb97,40.1524,0.9848
Wb207ee0d,C010f5862,44.2164,0.988781
Wb207ee0d,C19d028e1,37.3071,0.961619
Wb207ee0d,Ce613dbd9,37.6995,0.975694
Wb207ee0d,C5248432e,42.5377,0.981856
Wb207ee0d,C17abdbf9,50.4766,0.996358
Wb207ee0d,C6f59e91c,44.3962,0.987112
Wb207ee0d,C18335946,52.4463,0.997771
Wb207ee0d,C5d22449c,42.9767,0.985872
Wb207ee0d,Cd7f866d3,48.3126,0.995452
Wb207ee0d,Cbcad5988,39.3435,0.972413
Wb207ee0d,Cc5b183d7,35.0593,0.958001
Wb207ee0d,Cedcfdd4b,39.3203,0.984005
Wb207ee0d,C4fa49f74,40.8376,0.976335
Wb207ee0d,C7ada414d,40.1352,0.985437
Wb207ee0d,Cb28a744b,41.0903,0.983105
Wb207ee0d,Cfab49891,42.5816,0.979492
Wb207ee0d,C8dc0d0a7,43.4501,0.983846
Wb207ee0d,Ce0afef52,43.9291,0.985936
Wb207ee0d,C4dd2a231,42.4835,0.983434
Wb207ee0d,Ce529a3bc,44.4394,0.989464
Wb207ee0d,C59901e8f,34.3736,0.909694
Wb207ee0d,C9fe208a8,44.8909,0.991112
Wb207ee0d,Ca73ae053,28.0745,0.93978
Wb207ee0d,C3d904164,48.5372,0.993878
Wb207ee0d,Ca1dd9a6c,44.589,0.992674
Wb207ee0d,C8205bcc2,41.9918,0.980901
Wb207ee0d,C554988de,44.6266,0.986335
Wb207ee0d,C659a8c41,48.0763,0.994616
Wb207ee0d,Ce9fb8b3c,36.8403,0.946078
Wb207ee0d,C0bfc377d,42.3168,0.979722
Wb207ee0d,C2d4fbcca,48.7639,0.994574
Wb207ee0d,C40e03f0d,37.134,0.952202
Wb207ee0d,Cc758d4f8,28.0138,0.947422
Wb207ee0d,C506214f9,46.4945,0.99549
Wb207ee0d,C3b523d40,49.1619,0.994585
Wb207ee0d,C6c921a25,42.9826,0.987841
Wb207ee0d,Ca4d3961b,47.4532,0.992822
Wb207ee0d,C0e4f9ea2,48.3727,0.995699
Wb207ee0d,C49da0e12,38.7385,0.969735
Wb207ee0d,C6504c651,42.2452,0.991599
Wb207ee0d,C7f27a9b0,50.5671,0.995969
Wb207ee0d,Cc9bb00db,37.1543,0.948133
Wb207ee0d,C26d9d0a6,43.8058,0.985589
Wb207ee0d,C973f099f,35.7972,0.947973
Wb207ee0d,Cff6ee0aa,42.9296,0.979358
Wb207ee0d,C305e8238,40.6922,0.989675
Wb207ee0d,Cadbefe67,37.238,0.951007
Wb207ee0d,C31b7e532,46.9618,0.993566
Wb207ee0d,Cd6be3e7b,43.453,0.988581
Wb207ee0d,Ca853c1c4,39.1549,0.966049
Wb207ee0d,C9fd676fe,50.0697,0.996963
Wb207ee0d,C5d6b22a5,50.282,0.995681
Wb207ee0d,C90db75ff,45.5255,0.992804
Wb207ee0d,C3b58429d,39.035,0.969781
Wb207ee0d,C02119d62,46.5355,0.993889
Wb207ee0d,Ca2556fbd,44.041,0.983938
Wb207ee0d,Cd5acfa0e,45.7869,0.994536
Wb207ee0d,C2368bef9,37.3501,0.937448
Wb207ee0d,C6a613553,45.4199,0.989182
Wb207ee0d,C1d2d632c,42.4901,0.981874
Wb207ee0d,C5ac0947d,44.6462,0.986492
Wb207ee0d,C652d9a0a,28.3184,0.803821
Wb207ee0d,C6aad91b3,45.5186,0.989486
Wb207ee0d,C2a20c39e,36.5174,0.948032
Wb207ee0d,C4a97e67d,42.737,0.979384
Wb207ee0d,C87e22cbc,37.0528,0.971286
Wb207ee0d,C21c73ef9,36.8107,0.95169
Wb207ee0d,C4cb148ae,36.3345,0.965106
Wb207ee0d,Cba8517bb,42.3792,0.978398
Wb207ee0d,C354b894c,36.2914,0.948688
Wb207ee0d,C2470be8b,37.9785,0.964814
Wb207ee0d,Ce2d054e6,42.5214,0.987976
Wb207ee0d,Cfdaa921a,37.8806,0.962508
Wb207ee0d,Cd2797bf6,45.6009,0.991102
Wb207ee0d,Cb3b054ea,42.8318,0.982903
Wb207ee0d,C123b4ea3,46.9554,0.993529
Wb207ee0d,C0438d710,45.4226,0.988119
Wb207ee0d,Cae88d65a,42.6532,0.978542
Wb207ee0d,Caef25a9a,37.16,0.954997
Wb207ee0d,Cf95389b2,51.5422,0.996989
Wdf2e1974,C4b37eac2,43.0953,0.987176
Wdf2e1974,C4347486e,27.7064,0.932273
Wdf2e1974,C5b6fedbe,45.2824,0.993625
Wdf2e1974,C1c5c63ae,39.8917,0.96995
Wdf2e1974,C1ad9bb06,43.4971,0.989035
Wdf2e1974,C6aa9bc51,29.2473,0.930272
Wdf2e1974,C48e47785,42.0377,0.98545
Wdf2e1974,C41036eeb,45.3549,0.993931
Wdf2e1974,C9b16f03b,38.9639,0.969602
Wdf2e1974,Cbe3f3eb8,44.52,0.991637
Wdf2e1974,C66f7fdc5,38.8501,0.970167
Wdf2e1974,C54418944,41.2307,0.976474
Wdf2e1974,Cfc9561dd,40.1687,0.977908
Wdf2e1974,C75299ccd,41.1504,0.981566
Wdf2e1974,Cb07f0f02,46.3033,0.995519
Wdf2e1974,Cd0798faf,41.7814,0.986323
Wdf2e1974,C4c8c8729,41.2892,0.979783
Wdf2e1974,Cd6e169e1,40.2296,0.97467
Wdf2e1974,C36f5b190,40.954,0.9783
Wdf2e1974,C6d96670c,37.1979,0.952465
Wdf2e1974,Ccc8db6be,45.3479,0.993458
Wdf2e1974,Ce77d7971,39.8037,0.983722
Wdf2e1974,C76ea6174,40.7993,0.976243
Wdf2e1974,C8a899093,32.8894,0.9359
Wdf2e1974,C645ac304,44.9504,0.991902
Wdf2e1974,Cc878d91a,36.4345,0.951941
Wdf2e1974,Cb5c55dae,37.8409,0.966251
Wdf2e1974,Cdfeae8ad,35.5398,0.957688
Wdf2e1974,C9403c15e,41.4984,0.979688
Wdf2e1974,C93e975b1,42.3622,0.992337
Wdf2e1974,C677c7cb0,42.6898,0.984563
Wdf2e1974,C22d10084,35.8223,0.94945
Wdf2e1974,Cf8872c15,41.0435,0.983866
Wdf2e1974,C01efb5bd,43.2989,0.986295
Wdf2e1974,C96c1c01f,44.9263,0.995783
Wdf2e1974,Cf818539e,42.9329,0.987073
Wdf2e1974,Cbb3097d1,41.313,0.987493
Wdf2e1974,C0a9369a4,43.2665,0.986906
Wdf2e1974,Cec371ee4,37.0194,0.957787
Wdf2e1974,Cd31aa4d6,43.1572,0.98915
Wdf2e1974,Ca60ae2ab,35.8906,0.932368
Wdf2e1974,C95c8e342,40.957,0.983023
Wdf2e1974,C0f3497c7,45.1555,0.991269
Wdf2e1974,C298bd507,41.6533,0.984365
Wdf2e1974,C5ec310b9,37.2012,0.974322
Wdf2e1974,C4add77ee,45.0042,0.994443
Wdf2e1974,Cec150704,40.6101,0.9737
Wdf2e1974,Cf7837628,41.1664,0.981243
Wdf2e1974,C34683c7f,39.4977,0.97909
Wdf2e1974,Cc3ee8bdd,40.5941,0.977762
Wdf2e1974,C3de91f8b,36.4421,0.961836
Wdf2e1974,C374c7bfc,35.0855,0.928525
Wdf2e1974,C474493f2,44.557,0.992163
Wdf2e1974,C984e1d9e,44.6346,0.992131
Wdf2e1974,Cdeac4707,36.3637,0.952564
Wdf2e1974,Ce0d558f3,42.053,0.982775
Wdf2e1974,C22d838c6,44.3176,0.990397
Wdf2e1974,Ce67a96eb,42.2666,0.983024
Wdf2e1974,C07216054,40.6129,0.983507
Wdf2e1974,Cc53b2dfb,41.3389,0.98465
Wdf2e1974,Cb8c21cf4,38.3849,0.975885
Wdf2e1974,C41feb8de,40.0564,0.978387
Wdf2e1974,C22741d15,41.0221,0.977477
Wdf2e1974,C5abaa413,42.0482,0.987822
Wdf2e1974,Cfff3d48e,43.7404,0.991282
Wdf2e1974,Cc97c5f2b,43.3911,0.98767
Wdf2e1974,C05fed9c5,45.8151,0.994361
Wdf2e1974,C3ee2b5cc,41.9321,0.987192
Wdf2e1974,Cd8bafebe,37.6712,0.971121
Wdf2e1974,C546fc3c5,42.8177,0.988185
Wdf2e1974,C924996a5,44.1459,0.9917
Wdf2e1974,Cc18ad45a,41.0513,0.981305
Wdf2e1974,C9aad54f6,44.0482,0.990783
Wdf2e1974,Ca1247946,40.172,0.972925
Wdf2e1974,Cee0d2d5e,37.1717,0.981742
Wdf2e1974,C4cf5c56a,40.8093,0.977236
Wdf2e1974,C3d7594f3,33.1597,0.96696
Wdf2e1974,C7d4f9a8e,39.8365,0.979295
Wdf2e1974,C6ba140a2,45.7341,0.994505
Wdf2e1974,Cc38d0289,43.9122,0.990891
Wdf2e1974,C69e0b141,34.0234,0.953726
Wdf2e1974,C56cc47c5,34.1316,0.924011
Wdf2e1974,C2c0bfc41,38.2072,0.978622
Wdf2e1974,C3ffd18bd,32.8091,0.968846
Wdf2e1974,Cfb015b39,46.0636,0.994672
Wdf2e1974,C705270cd,36.8276,0.954885
Wdf2e1974,C9a905c90,44.9253,0.992911
Wdf2e1974,C1194d308,34.7572,0.942028
Wdf2e1974,C8235b4ac,45.2157,0.992794
Wdf2e1974,Cf9ff55e3,41.0788,0.982799
Wdf2e1974,C7e253810,44.9134,0.993217
Wdf2e1974,Ca3ab076b,37.2336,0.962206
Wdf2e1974,C1abfe061,46.1486,0.995736
Wdf2e1974,Cd9a785ba,37.644,0.964816
Wdf2e1974,C18e1fde7,41.155,0.985649
Wdf2e1974,C857750f1,43.8872,0.99163
Wdf2e1974,C79e275a3,42.4028,0.985805
Wdf2e1974,C06bf9ea4,36.4274,0.95029
Wdf2e1974,C18d5e2cd,36.7336,0.945306
Wdf2e1974,Cd7331f3b,36.7472,0.957748
W199f61f1,C06b6ff04,43.8084,0.984375
W199f61f1,Cbe55e02f,49.7275,0.995036
W199f61f1,C6d7951d7,36.7894,0.956677
W199f61f1,Ca94217a0,44.987,0.985366
W199f61f1,Ca74171c8,42.9677,0.983476
W199f61f1,C5dfd6f2c,42.5178,0.988991
W199f61f1,Cf2b7741e,42.8186,0.983902
W199f61f1,C1b0d4876,41.6104,0.981893
W199f61f1,C92a1b4c9,27.7259,0.92808
W199f61f1,Cea1d36c9,33.4019,0.942163
W199f61f1,C7cf6b28d,36.214,0.91554
W199f61f1,Cd1d50c77,44.1387,0.983381
W199f61f1,Cbf0037ae,46.9848,0.993119
W199f61f1,Ccd3a0459,36.5075,0.944384
W199f61f1,C845925c7,47.6027,0.993897
W199f61f1,Cf4c0a354,40.5473,0.983454
W199f61f1,C8e4ff704,51.9379,0.996907
W199f61f1,C0e240235,44.4118,0.984375
W199f61f1,C7bbbf8ef,35.0768,0.941986
W199f61f1,C1f88763e,37.2333,0.964844
W199f61f1,C6cd817c2,40.4998,0.979273
W199f61f1,Cd80b6f6d,53.6899,0.997701
W199f61f1,C29470014,33.3636,0.940409
W199f61f1,C407a29b3,41.2529,0.986062
W199f61f1,C775eb3c4,42.9465,0.983074
W199f61f1,Ced057162,40.1373,0.979366
W199f61f1,Ca30b52a7,33.5354,0.934859
W199f61f1,Cde8f0769,46.7594,0.991926
W199f61f1,Ccf0d3b0f,44.4928,0.991237
W199f61f1,Ca14cb6c8,37.116,0.958681
W199f61f1,Cfd11ad07,37.9559,0.971109
W199f61f1,C9b83cb23,43.9038,0.994095
W199f61f1,C460e3f73,33.2705,0.945044
W199f61f1,C80bc5437,43.5263,0.987196
W199f61f1,Cab2c4a96,44.3127,0.986081
W199f61f1,Cd3aa8af7,40.2383,0.99449
W199f61f1,C5d917038,46.1754,0.991236
W199f61f1,C64b3af3e,41.5661,0.981006
W199f61f1,C548a4fe7,44.2906,0.987519
W199f61f1,C0304abb7,34.63,0.932665
W199f61f1,Cbc47cd45,37.0685,0.967788
W199f61f1,C1170c2bd,38.6848,0.965903
W199f61f1,C9d64c5ba,44.4139,0.991752
W199f61f1,Cc3ca93a3,36.2587,0.950746
W199f61f1,C6187a7e6,46.7964,0.995115
W199f61f1,C61bf9576,46.061,0.992924
W199f61f1,C48b6aa56,37.1764,0.960741
W199f61f1,Ca0a360c8,48.2558,0.993973
W199f61f1,C17195878,38.3388,0.981288
W199f61f1,C98a4ceed,43.0489,0.989641
W199f61f1,Cc98be935,50.8857,0.99607
W199f61f1,Cd4c05251,35.6833,0.956869
W199f61f1,C147953d8,40.9821,0.972846
W199f61f1,C37042acf,36.5324,0.956216
W199f61f1,C01df644d,45.9947,0.991973
W199f61f1,Cea5978dd,49.628,0.995031
W199f61f1,Cb412d874,47.5972,0.994483
W199f61f1,Cb93bbd5a,52.5963,0.997284
W199f61f1,C16ead6d5,36.6794,0.937324
W199f61f1,C453802e5,36.6614,0.950538
W199f61f1,C6b3f79d7,35.0961,0.931317
W199f61f1,C251770a9,40.9683,0.984608
W199f61f1,C85fa7272,50.4218,0.99658
W199f61f1,Cb6b88b6f,36.81,0.94674
W199f61f1,C4482268c,44.1632,0.991316
W199f61f1,Cdea042df,47.5171,0.99304
W199f61f1,C986c0cb2,43.3463,0.983541
W199f61f1,Cb0b09d58,42.8659,0.984695
W199f61f1,C36098c11,47.482,0.994058
W199f61f1,C1c7fe413,50.1454,0.995623
W199f61f1,C5a2113e0,35.2771,0.956369
W199f61f1,C09f1c842,41.0064,0.985393
W199f61f1,Ca76af55c,43.5776,0.984155
W199f61f1,Ccd3c2da9,45.6009,0.991204
W199f61f1,C043054e7,37.5314,0.956166
W199f61f1,Cad76fc03,35.2321,0.960615
W199f61f1,C355396f5,44.1789,0.991036
W199f61f1,C0a02597c,38.7668,0.97177
W199f61f1,Ccb830b4d,41.8782,0.982235
W199f61f1,C068d30f8,51.8982,0.996868
W199f61f1,C1b19a9dc,41.7391,0.980196
W199f61f1,C47684a9e,39.635,0.979945
W199f61f1,C9be1600d,43.7826,0.988794
W199f61f1,C8a80237a,49.8201,0.995528
W199f61f1,Cfb07f06b,43.8855,0.988596
W199f61f1,Cd5c43018,43.8544,0.98692
W199f61f1,C53e71401,51.1295,0.996591
W199f61f1,C185032ce,37.3784,0.968046
W199f61f1,Ca529d5e1,33.1225,0.98085
W199f61f1,C0edef01b,43.438,0.987132
W199f61f1,C482af61c,28.5847,0.910248
W199f61f1,C296c7da5,46.021,0.992133
W199f61f1,Cae757cfb,37.2813,0.970827
W199f61f1,C91a44197,45.4871,0.994177
W199f61f1,C68241190,37.3137,0.93905
W199f61f1,C49cd7ecb,47.8481,0.994287
W199f61f1,C46205cb2,40.9971,0.979173
W199f61f1,Cadba99e1,42.0474,0.986977
W199f61f1,C5f89bfc8,42.3746,0.98271
W199f61f1,C05e73601,37.718,0.957435
W160d2495,Ce93ba2e3,42.1084,0.989911
W160d2495,C6287fbcb,41.3824,0.979781
W160d2495,C28889127,28.6591,0.962211
W160d2495,Caa4423f2,37.1571,0.942783
W160d2495,C3ade8297,37.6172,0.973367
W160d2495,C4ce84c35,45.9524,0.989154
W160d2495,C1260462f,44.3711,0.989336
W160d2495,C6a349d58,40.0403,0.984195
W160d2495,Cd29fb72f,45.2098,0.98886
W160d2495,C2e08fa52,41.1128,0.981584
W160d2495,C396bb398,50.2582,0.996947
W160d2495,Ce670cdb9,46.1608,0.989229
W160d2495,Cfb4e55ca,29.6071,0.935712
W160d2495,C953b58fc,48.3638,0.996693
W160d2495,Cf6d09d2f,45.4517,0.992287
W160d2495,C7ca2b345,41.2799,0.978345
W160d2495,C3edfbbfb,42.9048,0.987681
W160d2495,C27d6fea9,46.2124,0.994365
W160d2495,Cebe040e1,37.9146,0.952321
W160d2495,C786f5fc7,39.1359,0.975155
W160d2495,C34fa584f,43.6733,0.989503
W160d2495,C6170ac54,53.4712,0.997942
W160d2495,Cbcd63869,44.6664,0.989595
W160d2495,C7c14c6f4,42.4643,0.977038
W160d2495,C08ef2cec,37.444,0.985936
W160d2495,Cdb881332,37.1204,0.9491
W160d2495,Cfd79aebf,34.8448,0.915097
W160d2495,C1efa7776,41.8397,0.979182
W160d2495,C0cda9942,36.9695,0.96417
W160d2495,C50552782,43.9176,0.99079
W160d2495,C2fa295de,46.1868,0.99415
W160d2495,C82572d7a,39.1632,0.987182
W160d2495,C8a637e7d,38.4062,0.975794
W160d2495,Ccae84699,29.837,0.960287
W160d2495,C03681525,44.1912,0.987416
W160d2495,C27ced8f4,38.3639,0.977778
W160d2495,Ceec5e969,44.4768,0.986386
W160d2495,C9148b99b,41.1276,0.980255
W160d2495,Cc58e52d2,27.5404,0.871992
W160d2495,C5c5b9101,48.8733,0.996172
W160d2495,C2a11bd2b,28.2794,0.926889
W160d2495,C470976a2,42.2185,0.983857
W160d2495,Cd40291cd,43.8821,0.983559
W160d2495,Ca2ccfaf1,42.0424,0.983911
W160d2495,C2510399b,37.0856,0.973108
W160d2495,Ca1befaff,38.4235,0.96187
W160d2495,C941a0822,42.77,0.982726
W160d2495,C0fec771f,32.9692,0.951551
W160d2495,C1ae21d77,37.9039,0.971773
W160d2495,Cbc321b1a,40.097,0.981781
W160d2495,C1c9e8966,41.7514,0.98078
W160d2495,C3e89cc26,42.0512,0.985588
W160d2495,C109a59d4,37.3334,0.943277
W160d2495,C862a05bb,37.8005,0.963799
W160d2495,C506fbdde,40.9395,0.97463
W160d2495,Cce605bc9,42.0502,0.982597
W160d2495,Ca2ad250c,48.4265,0.99425
W160d2495,C8b6d41b0,36.4555,0.941772
W160d2495,C1b64d33f,35.2585,0.935804
W160d2495,C973b91b9,44.7679,0.993576
W160d2495,C6e4a2766,42.217,0.989156
W160d2495,Cc999e0f3,38.3432,0.977399
W160d2495,Ce674b153,34.7458,0.942259
W160d2495,C34c58ef6,37.3798,0.973983
W160d2495,Cff8f26b9,44.0393,0.983913
W160d2495,Ccba10e63,30.9979,0.969352
W160d2495,Cfa15dbfa,32.9139,0.948671
W160d2495,C21c59815,42.0652,0.979296
W160d2495,Cb099cef8,36.5107,0.938714
W160d2495,C1eaad7e8,37.1571,0.949753
W160d2495,Cc5bf0e19,38.1721,0.983283
W160d2495,C52d4c3b9,43.3602,0.98136
W160d2495,C4099e8d3,37.0654,0.969156
W160d2495,Ca8ef10b6,47.3217,0.994876
W160d2495,Cdab1807d,41.66,0.974307
W160d2495,C1825a2a4,42.0154,0.980135
W160d2495,Ca39a18a2,34.7016,0.955759
W160d2495,C40ce04c5,44.8742,0.993796
W160d2495,Ceb21ba03,47.2401,0.992747
W160d2495,Cabc834b8,37.573,0.982997
W160d2495,C976c07a4,36.8976,0.984188
W160d2495,Cb4307b6f,43.4517,0.984553
W160d2495,Ccdf66ea8,38.4299,0.977554
W160d2495,Cca3f3ec4,44.6532,0.990987
W160d2495,C78f107fd,46.2503,0.989249
W160d2495,C6672d981,41.6729,0.974394
W160d2495,Cfcf920b7,49.404,0.994336
W160d2495,Ccd0e8bb3,44.1864,0.985269
W160d2495,C1c9dc2df,35.4719,0.950841
W160d2495,C2b5bd14b,45.8041,0.994339
W160d2495,C901d94d7,46.2686,0.99081
W160d2495,C78098194,43.68,0.988286
W160d2495,C29aa6d5d,43.0272,0.986329
W160d2495,C4b343117,36.9972,0.931407
